TUCASEID,newAct,remote,TUACTDUR24
20181009181353,Working,Non-remote,360.0
20181009181362,Doing housework,Non-remote,0.0
20181009181362,Eating & Drinking,Non-remote,80.0
20181009181362,Exercising,Non-remote,0.0
20181009181362,Sleeping,Non-remote,465.0
20181009181362,Socialising & relaxing,Non-remote,281.0
20181009181362,Travelling,Non-remote,32.0
20181009181362,Working,Non-remote,502.0
20181009181365,Doing housework,Non-remote,0.0
20181009181365,Eating & Drinking,Non-remote,10.0
20181009181365,Exercising,Non-remote,0.0
20181009181365,Sleeping,Non-remote,350.0
20181009181365,Socialising & relaxing,Non-remote,90.0
20181009181365,Travelling,Non-remote,160.0
20181009181365,Working,Non-remote,465.0
20181009181373,Doing housework,Non-remote,0.0
20181009181373,Eating & Drinking,Non-remote,30.0
20181009181373,Exercising,Non-remote,0.0
20181009181373,Sleeping,Non-remote,520.0
20181009181373,Socialising & relaxing,Non-remote,220.0
20181009181373,Travelling,Non-remote,40.0
20181009181373,Working,Non-remote,555.0
20181009181384,Doing housework,Remote,0.0
20181009181384,Eating & Drinking,Remote,40.0
20181009181384,Exercising,Remote,0.0
20181009181384,Sleeping,Remote,485.0
20181009181384,Socialising & relaxing,Remote,30.0
20181009181384,Travelling,Remote,90.0
20181009181384,Working,Remote,535.0
20181009181385,Doing housework,Non-remote,0.0
20181009181385,Eating & Drinking,Non-remote,65.0
20181009181385,Exercising,Non-remote,0.0
20181009181385,Sleeping,Non-remote,480.0
20181009181385,Socialising & relaxing,Non-remote,90.0
20181009181385,Travelling,Non-remote,25.0
20181009181385,Working,Non-remote,450.0
20181009181396,Doing housework,Non-remote,0.0
20181009181396,Eating & Drinking,Non-remote,66.0
20181009181396,Exercising,Non-remote,45.0
20181009181396,Sleeping,Non-remote,440.0
20181009181396,Socialising & relaxing,Non-remote,205.0
20181009181396,Travelling,Non-remote,110.0
20181009181396,Working,Non-remote,445.0
20181009181484,Doing housework,Non-remote,0.0
20181009181484,Eating & Drinking,Non-remote,55.0
20181009181484,Exercising,Non-remote,60.0
20181009181484,Sleeping,Non-remote,300.0
20181009181484,Socialising & relaxing,Non-remote,120.0
20181009181484,Travelling,Non-remote,425.0
20181009181484,Working,Non-remote,320.0
20181009181526,Doing housework,Non-remote,0.0
20181009181526,Eating & Drinking,Non-remote,30.0
20181009181526,Exercising,Non-remote,0.0
20181009181526,Sleeping,Non-remote,455.0
20181009181526,Socialising & relaxing,Non-remote,10.0
20181009181526,Travelling,Non-remote,125.0
20181009181526,Working,Non-remote,340.0
20181009181557,Doing housework,Non-remote,0.0
20181009181557,Eating & Drinking,Non-remote,60.0
20181009181557,Exercising,Non-remote,0.0
20181009181557,Sleeping,Non-remote,480.0
20181009181557,Socialising & relaxing,Non-remote,0.0
20181009181557,Travelling,Non-remote,210.0
20181009181557,Working,Non-remote,390.0
20181009181558,Doing housework,Non-remote,0.0
20181009181558,Eating & Drinking,Non-remote,20.0
20181009181558,Exercising,Non-remote,0.0
20181009181558,Sleeping,Non-remote,510.0
20181009181558,Socialising & relaxing,Non-remote,330.0
20181009181558,Travelling,Non-remote,17.0
20181009181558,Working,Non-remote,532.0
20181009181559,Doing housework,Non-remote,0.0
20181009181559,Eating & Drinking,Non-remote,20.0
20181009181559,Exercising,Non-remote,0.0
20181009181559,Sleeping,Non-remote,700.0
20181009181559,Socialising & relaxing,Non-remote,195.0
20181009181559,Travelling,Non-remote,30.0
20181009181559,Working,Non-remote,400.0
20181009181561,Doing housework,Non-remote,0.0
20181009181561,Eating & Drinking,Non-remote,20.0
20181009181561,Exercising,Non-remote,0.0
20181009181561,Sleeping,Non-remote,445.0
20181009181561,Socialising & relaxing,Non-remote,120.0
20181009181561,Travelling,Non-remote,235.0
20181009181561,Working,Non-remote,255.0
20181009181611,Doing housework,Non-remote,0.0
20181009181611,Eating & Drinking,Non-remote,95.0
20181009181611,Exercising,Non-remote,0.0
20181009181611,Sleeping,Non-remote,510.0
20181009181611,Socialising & relaxing,Non-remote,120.0
20181009181611,Travelling,Non-remote,11.0
20181009181611,Working,Non-remote,476.0
20181009181630,Doing housework,Non-remote,0.0
20181009181630,Eating & Drinking,Non-remote,10.0
20181009181630,Exercising,Non-remote,0.0
20181009181630,Sleeping,Non-remote,540.0
20181009181630,Socialising & relaxing,Non-remote,233.0
20181009181630,Travelling,Non-remote,45.0
20181009181630,Working,Non-remote,540.0
20181009181635,Doing housework,Non-remote,0.0
20181009181635,Eating & Drinking,Non-remote,30.0
20181009181635,Exercising,Non-remote,0.0
20181009181635,Sleeping,Non-remote,510.0
20181009181635,Socialising & relaxing,Non-remote,279.0
20181009181635,Travelling,Non-remote,90.0
20181009181635,Working,Non-remote,345.0
20181009181638,Doing housework,Non-remote,0.0
20181009181638,Eating & Drinking,Non-remote,105.0
20181009181638,Exercising,Non-remote,0.0
20181009181638,Sleeping,Non-remote,585.0
20181009181638,Socialising & relaxing,Non-remote,140.0
20181009181638,Travelling,Non-remote,68.0
20181009181638,Working,Non-remote,377.0
20181009181641,Doing housework,Non-remote,25.0
20181009181641,Eating & Drinking,Non-remote,80.0
20181009181641,Exercising,Non-remote,60.0
20181009181641,Sleeping,Non-remote,420.0
20181009181641,Socialising & relaxing,Non-remote,185.0
20181009181641,Travelling,Non-remote,90.0
20181009181641,Working,Non-remote,515.0
20181009181681,Doing housework,Non-remote,0.0
20181009181681,Eating & Drinking,Non-remote,15.0
20181009181681,Exercising,Non-remote,0.0
20181009181681,Sleeping,Non-remote,420.0
20181009181681,Socialising & relaxing,Non-remote,133.0
20181009181681,Travelling,Non-remote,37.0
20181009181681,Working,Non-remote,540.0
20181009181711,Doing housework,Non-remote,0.0
20181009181711,Eating & Drinking,Non-remote,115.0
20181009181711,Exercising,Non-remote,0.0
20181009181711,Sleeping,Non-remote,420.0
20181009181711,Socialising & relaxing,Non-remote,225.0
20181009181711,Travelling,Non-remote,165.0
20181009181711,Working,Non-remote,470.0
20181009181723,Doing housework,Non-remote,0.0
20181009181723,Eating & Drinking,Non-remote,5.0
20181009181723,Exercising,Non-remote,0.0
20181009181723,Sleeping,Non-remote,470.0
20181009181723,Socialising & relaxing,Non-remote,55.0
20181009181723,Travelling,Non-remote,73.0
20181009181723,Working,Non-remote,540.0
20181009181740,Doing housework,Non-remote,0.0
20181009181740,Eating & Drinking,Non-remote,15.0
20181009181740,Exercising,Non-remote,0.0
20181009181740,Sleeping,Non-remote,600.0
20181009181740,Socialising & relaxing,Non-remote,185.0
20181009181740,Travelling,Non-remote,30.0
20181009181740,Working,Non-remote,510.0
20181009181753,Doing housework,Non-remote,0.0
20181009181753,Eating & Drinking,Non-remote,75.0
20181009181753,Exercising,Non-remote,0.0
20181009181753,Sleeping,Non-remote,450.0
20181009181753,Socialising & relaxing,Non-remote,30.0
20181009181753,Travelling,Non-remote,70.0
20181009181753,Working,Non-remote,795.0
20181009181776,Doing housework,Non-remote,45.0
20181009181776,Eating & Drinking,Non-remote,25.0
20181009181776,Exercising,Non-remote,30.0
20181009181776,Sleeping,Non-remote,380.0
20181009181776,Socialising & relaxing,Non-remote,180.0
20181009181776,Travelling,Non-remote,234.0
20181009181776,Working,Non-remote,250.0
20181009181805,Doing housework,Non-remote,0.0
20181009181805,Eating & Drinking,Non-remote,25.0
20181009181805,Exercising,Non-remote,0.0
20181009181805,Sleeping,Non-remote,600.0
20181009181805,Socialising & relaxing,Non-remote,225.0
20181009181805,Travelling,Non-remote,30.0
20181009181805,Working,Non-remote,515.0
20181009181812,Doing housework,Non-remote,0.0
20181009181812,Eating & Drinking,Non-remote,69.0
20181009181812,Exercising,Non-remote,0.0
20181009181812,Sleeping,Non-remote,420.0
20181009181812,Socialising & relaxing,Non-remote,195.0
20181009181812,Travelling,Non-remote,100.0
20181009181812,Working,Non-remote,494.0
20181009181820,Doing housework,Non-remote,0.0
20181009181820,Eating & Drinking,Non-remote,105.0
20181009181820,Exercising,Non-remote,0.0
20181009181820,Sleeping,Non-remote,360.0
20181009181820,Socialising & relaxing,Non-remote,360.0
20181009181820,Travelling,Non-remote,90.0
20181009181820,Working,Non-remote,390.0
20181009181821,Doing housework,Non-remote,0.0
20181009181821,Eating & Drinking,Non-remote,67.0
20181009181821,Exercising,Non-remote,0.0
20181009181821,Sleeping,Non-remote,478.0
20181009181821,Socialising & relaxing,Non-remote,150.0
20181009181821,Travelling,Non-remote,75.0
20181009181821,Working,Non-remote,493.0
20181009181856,Doing housework,Non-remote,0.0
20181009181856,Eating & Drinking,Non-remote,55.0
20181009181856,Exercising,Non-remote,0.0
20181009181856,Sleeping,Non-remote,395.0
20181009181856,Socialising & relaxing,Non-remote,20.0
20181009181856,Travelling,Non-remote,50.0
20181009181856,Working,Non-remote,520.0
20181009181865,Doing housework,Non-remote,0.0
20181009181865,Eating & Drinking,Non-remote,55.0
20181009181865,Exercising,Non-remote,0.0
20181009181865,Sleeping,Non-remote,550.0
20181009181865,Socialising & relaxing,Non-remote,60.0
20181009181865,Travelling,Non-remote,60.0
20181009181865,Working,Non-remote,600.0
20181009181866,Doing housework,Non-remote,0.0
20181009181866,Eating & Drinking,Non-remote,42.0
20181009181866,Exercising,Non-remote,0.0
20181009181866,Sleeping,Non-remote,467.0
20181009181866,Socialising & relaxing,Non-remote,90.0
20181009181866,Travelling,Non-remote,125.0
20181009181866,Working,Non-remote,480.0
20181009181871,Doing housework,Non-remote,0.0
20181009181871,Eating & Drinking,Non-remote,45.0
20181009181871,Exercising,Non-remote,0.0
20181009181871,Sleeping,Non-remote,705.0
20181009181871,Socialising & relaxing,Non-remote,90.0
20181009181871,Travelling,Non-remote,163.0
20181009181871,Working,Non-remote,340.0
20181009181901,Doing housework,Non-remote,0.0
20181009181901,Eating & Drinking,Non-remote,55.0
20181009181901,Exercising,Non-remote,0.0
20181009181901,Sleeping,Non-remote,440.0
20181009181901,Socialising & relaxing,Non-remote,50.0
20181009181901,Travelling,Non-remote,170.0
20181009181901,Working,Non-remote,400.0
20181009181918,Doing housework,Non-remote,0.0
20181009181918,Eating & Drinking,Non-remote,20.0
20181009181918,Exercising,Non-remote,0.0
20181009181918,Sleeping,Non-remote,330.0
20181009181918,Socialising & relaxing,Non-remote,140.0
20181009181918,Travelling,Non-remote,285.0
20181009181918,Working,Non-remote,405.0
20181009181937,Doing housework,Non-remote,0.0
20181009181937,Eating & Drinking,Non-remote,45.0
20181009181937,Exercising,Non-remote,0.0
20181009181937,Sleeping,Non-remote,355.0
20181009181937,Socialising & relaxing,Non-remote,146.0
20181009181937,Travelling,Non-remote,203.0
20181009181937,Working,Non-remote,435.0
20181009181960,Doing housework,Non-remote,0.0
20181009181960,Eating & Drinking,Non-remote,255.0
20181009181960,Exercising,Non-remote,180.0
20181009181960,Sleeping,Non-remote,461.0
20181009181960,Socialising & relaxing,Non-remote,175.0
20181009181960,Travelling,Non-remote,52.0
20181009181960,Working,Non-remote,50.0
20181009181990,Doing housework,Remote,0.0
20181009181990,Eating & Drinking,Remote,15.0
20181009181990,Exercising,Remote,0.0
20181009181990,Sleeping,Remote,525.0
20181009181990,Socialising & relaxing,Remote,350.0
20181009181990,Travelling,Remote,195.0
20181009181990,Working,Remote,320.0
20181009181994,Doing housework,Non-remote,0.0
20181009181994,Eating & Drinking,Non-remote,75.0
20181009181994,Exercising,Non-remote,0.0
20181009181994,Sleeping,Non-remote,420.0
20181009181994,Socialising & relaxing,Non-remote,120.0
20181009181994,Travelling,Non-remote,75.0
20181009181994,Working,Non-remote,690.0
20181009181995,Doing housework,Non-remote,0.0
20181009181995,Eating & Drinking,Non-remote,20.0
20181009181995,Exercising,Non-remote,0.0
20181009181995,Sleeping,Non-remote,400.0
20181009181995,Socialising & relaxing,Non-remote,0.0
20181009181995,Travelling,Non-remote,90.0
20181009181995,Working,Non-remote,855.0
20181009182000,Doing housework,Non-remote,0.0
20181009182000,Eating & Drinking,Non-remote,45.0
20181009182000,Exercising,Non-remote,0.0
20181009182000,Sleeping,Non-remote,555.0
20181009182000,Socialising & relaxing,Non-remote,60.0
20181009182000,Travelling,Non-remote,45.0
20181009182000,Working,Non-remote,240.0
20181009182028,Doing housework,Non-remote,240.0
20181009182028,Eating & Drinking,Non-remote,60.0
20181009182028,Exercising,Non-remote,0.0
20181009182028,Sleeping,Non-remote,170.0
20181009182028,Socialising & relaxing,Non-remote,0.0
20181009182028,Travelling,Non-remote,210.0
20181009182028,Working,Non-remote,365.0
20181009182065,Doing housework,Non-remote,0.0
20181009182065,Eating & Drinking,Non-remote,90.0
20181009182065,Exercising,Non-remote,0.0
20181009182065,Sleeping,Non-remote,435.0
20181009182065,Socialising & relaxing,Non-remote,120.0
20181009182065,Travelling,Non-remote,180.0
20181009182065,Working,Non-remote,570.0
20181009182072,Doing housework,Non-remote,0.0
20181009182072,Eating & Drinking,Non-remote,120.0
20181009182072,Exercising,Non-remote,0.0
20181009182072,Sleeping,Non-remote,545.0
20181009182072,Socialising & relaxing,Non-remote,43.0
20181009182072,Travelling,Non-remote,22.0
20181009182072,Working,Non-remote,660.0
20181009182074,Doing housework,Non-remote,15.0
20181009182074,Eating & Drinking,Non-remote,50.0
20181009182074,Exercising,Non-remote,5.0
20181009182074,Sleeping,Non-remote,490.0
20181009182074,Socialising & relaxing,Non-remote,213.0
20181009182074,Travelling,Non-remote,60.0
20181009182074,Working,Non-remote,435.0
20181009182087,Doing housework,Remote,0.0
20181009182087,Eating & Drinking,Remote,120.0
20181009182087,Exercising,Remote,0.0
20181009182087,Sleeping,Remote,475.0
20181009182087,Socialising & relaxing,Remote,225.0
20181009182087,Travelling,Remote,45.0
20181009182087,Working,Remote,180.0
20181009182101,Doing housework,Non-remote,0.0
20181009182101,Eating & Drinking,Non-remote,125.0
20181009182101,Exercising,Non-remote,0.0
20181009182101,Sleeping,Non-remote,523.0
20181009182101,Socialising & relaxing,Non-remote,30.0
20181009182101,Travelling,Non-remote,75.0
20181009182101,Working,Non-remote,495.0
20181009182103,Doing housework,Non-remote,0.0
20181009182103,Eating & Drinking,Non-remote,30.0
20181009182103,Exercising,Non-remote,10.0
20181009182103,Sleeping,Non-remote,455.0
20181009182103,Socialising & relaxing,Non-remote,355.0
20181009182103,Travelling,Non-remote,50.0
20181009182103,Working,Non-remote,454.0
20181009182123,Doing housework,Remote,0.0
20181009182123,Eating & Drinking,Remote,105.0
20181009182123,Exercising,Remote,0.0
20181009182123,Sleeping,Remote,385.0
20181009182123,Socialising & relaxing,Remote,140.0
20181009182123,Travelling,Remote,20.0
20181009182123,Working,Remote,790.0
20181009182141,Doing housework,Remote,0.0
20181009182141,Eating & Drinking,Remote,75.0
20181009182141,Exercising,Remote,0.0
20181009182141,Sleeping,Remote,465.0
20181009182141,Socialising & relaxing,Remote,395.0
20181009182141,Travelling,Remote,105.0
20181009182141,Working,Remote,300.0
20181009182180,Doing housework,Non-remote,0.0
20181009182180,Eating & Drinking,Non-remote,110.0
20181009182180,Exercising,Non-remote,0.0
20181009182180,Sleeping,Non-remote,310.0
20181009182180,Socialising & relaxing,Non-remote,0.0
20181009182180,Travelling,Non-remote,130.0
20181009182180,Working,Non-remote,670.0
20181009182183,Doing housework,Remote,120.0
20181009182183,Eating & Drinking,Remote,70.0
20181009182183,Exercising,Remote,0.0
20181009182183,Sleeping,Remote,480.0
20181009182183,Socialising & relaxing,Remote,150.0
20181009182183,Travelling,Remote,0.0
20181009182183,Working,Remote,540.0
20181009182206,Doing housework,Non-remote,5.0
20181009182206,Eating & Drinking,Non-remote,70.0
20181009182206,Exercising,Non-remote,0.0
20181009182206,Sleeping,Non-remote,570.0
20181009182206,Socialising & relaxing,Non-remote,51.0
20181009182206,Travelling,Non-remote,60.0
20181009182206,Working,Non-remote,439.0
20181009182216,Doing housework,Non-remote,10.0
20181009182216,Eating & Drinking,Non-remote,15.0
20181009182216,Exercising,Non-remote,0.0
20181009182216,Sleeping,Non-remote,346.0
20181009182216,Socialising & relaxing,Non-remote,75.0
20181009182216,Travelling,Non-remote,20.0
20181009182216,Working,Non-remote,929.0
20181009182223,Doing housework,Non-remote,0.0
20181009182223,Eating & Drinking,Non-remote,0.0
20181009182223,Exercising,Non-remote,0.0
20181009182223,Sleeping,Non-remote,120.0
20181009182223,Socialising & relaxing,Non-remote,948.0
20181009182223,Travelling,Non-remote,110.0
20181009182223,Working,Non-remote,165.0
20181009182228,Doing housework,Non-remote,10.0
20181009182228,Eating & Drinking,Non-remote,40.0
20181009182228,Exercising,Non-remote,0.0
20181009182228,Sleeping,Non-remote,445.0
20181009182228,Socialising & relaxing,Non-remote,95.0
20181009182228,Travelling,Non-remote,100.0
20181009182228,Working,Non-remote,520.0
